Id,Input_1,Input_2,Input_3,Input_4,Sentence,Answer,No_ordering
6mQK2t,6mQK2t_jzi.jpg,6mQK2t_nwc.jpg,6mQK2t_sbv.jpg,6mQK2t_str.jpg,"The kneeling person lifts a barbell while the seated individual observes, then an individual on a blue platform moves from standing to kneeling, raising a resistance band overhead as the camera angle remains unchanged.","[1, 2, 4, 3]",False
sb1SI8,sb1SI8_ipi.jpg,sb1SI8_kkb.jpg,sb1SI8_rtm.jpg,sb1SI8_unl.jpg, The person cuts a hole in the ice as well as bait and finally catches a fish.,"[1, 2, 3, 4]",True
K2cYd8,K2cYd8_fbl.jpg,K2cYd8_liq.jpg,K2cYd8_mpp.jpg,K2cYd8_tne.jpg,"As a man runs near him,a replay is shown of the instances where he messed up and then his score is shown.","[1, 2, 3, 4]",True
CJewAZ,CJewAZ_dcc.jpg,CJewAZ_gvk.jpg,CJewAZ_sbm.jpg,CJewAZ_yih.jpg,"The snowboarder exits right as the camera pans left, revealing skiers; then, a skier moves from center to left as the camera pans slightly left, showcasing a snowy slope bordered by trees.","[4, 1, 3, 2]",False
wQIAtV,wQIAtV_bdn.jpg,wQIAtV_bfh.jpg,wQIAtV_cay.jpg,wQIAtV_ghg.jpg,"The boy lifts the completed Rubik's Cube from the desk, then the girl on the right raises a bottle as the girl on the left lowers her head while the other waves.","[1, 3, 2, 4]",False
tiySel,tiySel_fgk.jpg,tiySel_mbi.jpg,tiySel_ooo.jpg,tiySel_vun.jpg,"A person joyfully lowers their head and turns slightly left, then a girl exits as another enters, petting a horse.","[2, 4, 1, 3]",False
Toh2BM,Toh2BM_hdu.jpg,Toh2BM_rbv.jpg,Toh2BM_rlu.jpg,Toh2BM_sfb.jpg,"A performer balances on a slackline moving from background to foreground, then another person jumps from the slackline into the air as the camera pans left, revealing more of the setup and surroundings.","[3, 4, 2, 1]",False
QofmjW,QofmjW_bjm.jpg,QofmjW_lts.jpg,QofmjW_saw.jpg,QofmjW_yal.jpg,"The child approaches the congas from the bottom left as the camera tilts down, while the drummer, after playing energetically, raises her arms and stands up from her seat, completing her performance.","[2, 3, 4, 1]",False
PSMCNc,PSMCNc_exm.jpg,PSMCNc_hbp.jpg,PSMCNc_jrc.jpg,PSMCNc_xzl.jpg,  Three of them run and start playing dodgeball.,"[3, 4, 1, 2]",False
q2YUOT,q2YUOT_fji.jpg,q2YUOT_hny.jpg,q2YUOT_ogf.jpg,q2YUOT_ryd.jpg, The athlete runs down the track and jumps into the sand bouncing to the side and back on his feet.,"[1, 3, 2, 4]",False
gApOSd,gApOSd_das.jpg,gApOSd_foe.jpg,gApOSd_fsb.jpg,gApOSd_nou.jpg, The driver then uses an electric car jack to lift the car wheel up instead.,"[4, 3, 2, 1]",False
DHPrS9,DHPrS9_aco.jpg,DHPrS9_ccn.jpg,DHPrS9_hdk.jpg,DHPrS9_hkh.jpg,"The skier glides smoothly, loses balance, and falls left into the water as the boat moves forward; then the skier recedes from the boat, slightly to the right, while a spectator raises a camera to capture the scene.","[2, 1, 3, 4]",False
BcgiZy,BcgiZy_bvy.jpg,BcgiZy_slp.jpg,BcgiZy_uyl.jpg,BcgiZy_wig.jpg,"The hand styles the mannequin's hair top, then the camera shifts from a back to side view as the braid forms over the shoulder.","[3, 2, 1, 4]",False
Df8j0l,Df8j0l_ghp.jpg,Df8j0l_ile.jpg,Df8j0l_kkz.jpg,Df8j0l_nmm.jpg, The woman plunges the mop head into a bucket.,"[1, 2, 3, 4]",True
wxYwdI,wxYwdI_czx.jpg,wxYwdI_ewl.jpg,wxYwdI_ljd.jpg,wxYwdI_nzg.jpg,"A red car exits the frame, revealing a thank-you sign, as the worker's hand moves away from a wall and the camera tilts down to show two buckets on the floor.","[4, 1, 2, 3]",False
d1tPZO,d1tPZO_juk.jpg,d1tPZO_mru.jpg,d1tPZO_qen.jpg,d1tPZO_ziq.jpg,  The man begins by painting a wooden armchair metallic gray with a gold spray paint can.,"[3, 2, 4, 1]",False
3RAhDh,3RAhDh_bde.jpg,3RAhDh_nvh.jpg,3RAhDh_xlq.jpg,3RAhDh_zij.jpg,"Players holding balls converge at the gym's center as the camera zooms in, then the focus shifts to a person applying finish on a fence, followed by a close-up of painting tools and a can on a wooden surface.","[3, 2, 4, 1]",False
v3gLer,v3gLer_aao.jpg,v3gLer_nam.jpg,v3gLer_ptq.jpg,v3gLer_pvv.jpg,"The woman begins by wiping the shoe with a cloth, then moves to scrub it with a sponge, and finally holds up a banana peel while discussing its use.","[4, 3, 1, 2]",False
FbqToC,FbqToC_lhz.jpg,FbqToC_mel.jpg,FbqToC_qtz.jpg,FbqToC_ruv.jpg," After, the person pours a little bit of blue liquid in the sink and scrubs the sinks with a sponge.","[3, 1, 2, 4]",False
QqQKCz,QqQKCz_bhn.jpg,QqQKCz_cja.jpg,QqQKCz_njf.jpg,QqQKCz_qnh.jpg,"The skier poses in the snow, exits the frame as the camera pans right to reveal a snowy forest, then glides from an open slope into a narrower, tree-lined trail with a slight camera tilt downward.","[2, 1, 3, 4]",False
QsAB2G,QsAB2G_hul.jpg,QsAB2G_ikj.jpg,QsAB2G_svx.jpg,QsAB2G_ytj.jpg,"The hand lowers to adjust the bike's rear wheel, then the camera tilts up, revealing the bike's frame, before moving closer to the wheel and finally tilting downwards.","[4, 1, 2, 3]",False
wvy6eX,wvy6eX_acl.jpg,wvy6eX_hzy.jpg,wvy6eX_mco.jpg,wvy6eX_uis.jpg,"The skier celebrates with teammates, then the camera zooms out to show an aerial maneuver; next, a vacuum cleaner moves left as a woman cleans the rug around a coffee table.","[1, 2, 3, 4]",True
RYMfc3,RYMfc3_esb.jpg,RYMfc3_iyc.jpg,RYMfc3_jtx.jpg,RYMfc3_zxe.jpg,"The bicycle frame exits as text ""Tool kit"" zooms in, then a kettlebell rises while the person transitions from kneeling to standing.","[3, 2, 4, 1]",False
UTdvs3,UTdvs3_bdm.jpg,UTdvs3_bqk.jpg,UTdvs3_ndu.jpg,UTdvs3_tkj.jpg,"The woman begins to run with the dog, who carries a blue frisbee, then they move together across the field, with the dog following closely behind.","[4, 2, 1, 3]",False
gWyXHL,gWyXHL_ssd.jpg,gWyXHL_tsf.jpg,gWyXHL_vlv.jpg,gWyXHL_xvm.jpg,"The scene transitions from a peeled potato and peeler to a ""Mahalo"" text display, then shifts to a performer running across the stage, lowering toward the floor while raising her arm gracefully.","[4, 1, 2, 3]",False
rhuYqm,rhuYqm_fji.jpg,rhuYqm_gsn.jpg,rhuYqm_jbk.jpg,rhuYqm_rba.jpg,"The camera zooms in on the woman in green as she sits at the table, then shifts to a news anchor presenting the LIMA Futsal finals, followed by players gathering on the court for a penalty kick.","[4, 1, 3, 2]",False
OM0Rox,OM0Rox_enn.jpg,OM0Rox_kpu.jpg,OM0Rox_uyc.jpg,OM0Rox_xur.jpg, The child skis down a slope with other people at various points along the trail.,"[1, 4, 2, 3]",False
NBM1bW,NBM1bW_ahg.jpg,NBM1bW_cjy.jpg,NBM1bW_mmf.jpg,NBM1bW_sim.jpg, A man gets on his knees and lifts two weights.,"[3, 1, 4, 2]",False
FmF4Mh,FmF4Mh_bml.jpg,FmF4Mh_fty.jpg,FmF4Mh_ghe.jpg,FmF4Mh_kth.jpg,"The cyclist handles the tire and prepares to inflate it with a hand pump or CO2 inflator, while the scene shifts indoors where a person tightens the handlebars and then lowers themselves to check the bike's components.","[3, 4, 2, 1]",False
VNdnNA,VNdnNA_qpe.jpg,VNdnNA_res.jpg,VNdnNA_wtk.jpg,VNdnNA_ygt.jpg,"The boy moves the jar of jelly from the table into his hands, then the girl lowers the lemonade container onto the table and exits to the right.","[1, 2, 3, 4]",True
3SIG13,3SIG13_jwy.jpg,3SIG13_reb.jpg,3SIG13_vdt.jpg,3SIG13_ymk.jpg,"The athlete begins to jump over the bar in the first frame, then arches their back as they clear it in the second frame, followed by a landing in the third frame. Finally, the scene fades to black.","[2, 4, 3, 1]",False
ORsCnP,ORsCnP_agx.jpg,ORsCnP_fow.jpg,ORsCnP_mvt.jpg,ORsCnP_pvr.jpg,"The woman wraps colorful tape around a hoop, then transitions to arranging striped pieces on the floor, before raising color stickers into view as the camera zooms in.","[2, 1, 3, 4]",False
KTXKDu,KTXKDu_jgz.jpg,KTXKDu_lms.jpg,KTXKDu_vbf.jpg,KTXKDu_vpn.jpg,"Hands craft a ribbon flower bow as loops expand outward with a slight zoom in, then a hand tightens a bolt on a bike wheel, and the camera zooms out to reveal the bike as the hand uses a wrench on the pedal.","[1, 4, 2, 3]",False
1zi47D,1zi47D_moc.jpg,1zi47D_nub.jpg,1zi47D_oog.jpg,1zi47D_wql.jpg,"The person begins by standing near the stove, then moves to the counter to cut lemons, and finally gathers the lemons to place them on a plate.","[1, 4, 2, 3]",False
sXGfZI,sXGfZI_ear.jpg,sXGfZI_lfy.jpg,sXGfZI_pcv.jpg,sXGfZI_tno.jpg,"The performer spins and raises her baton higher with a camera tilt upward, followed by two dancers in red and black costumes moving right, raising their batons as the camera slightly pans left.","[1, 2, 3, 4]",True
yC5ewl,yC5ewl_exd.jpg,yC5ewl_kie.jpg,yC5ewl_kms.jpg,yC5ewl_xhr.jpg, A team of dancers walk onto the basketball court and stand at attention.,"[1, 2, 4, 3]",False
irVUA4,irVUA4_bww.jpg,irVUA4_jqv.jpg,irVUA4_mkt.jpg,irVUA4_snn.jpg,"The braid extends to the right, becoming more defined as the camera zooms out, then hands move upward to secure hair into an updo.","[3, 1, 4, 2]",False
0B6tjR,0B6tjR_gya.jpg,0B6tjR_oco.jpg,0B6tjR_pkx.jpg,0B6tjR_qbe.jpg, The man raises his arms and the two team begin a game of tug of war.,"[1, 2, 3, 4]",True
1Da9Jm,1Da9Jm_bot.jpg,1Da9Jm_ijy.jpg,1Da9Jm_nth.jpg,1Da9Jm_qtv.jpg, In the end the man performs a trick with the dog and makes him do a back flip and grabs him and takes him off the stage .,"[1, 2, 3, 4]",True
QECVuH,QECVuH_bda.jpg,QECVuH_efc.jpg,QECVuH_hyt.jpg,QECVuH_paj.jpg,"The person jumps over the fence, moving away from the building as the camera tilts up, then an athlete transitions from bending to standing upright while another enters the frame from the left.","[3, 4, 1, 2]",False
zC3ML4,zC3ML4_frd.jpg,zC3ML4_gpg.jpg,zC3ML4_prr.jpg,zC3ML4_tdh.jpg,  The gyjmnast mounts the beam.,"[3, 2, 4, 1]",False
VrRBCv,VrRBCv_hyu.jpg,VrRBCv_ois.jpg,VrRBCv_poh.jpg,VrRBCv_sqp.jpg, Two men fall off their bikes.,"[1, 2, 3, 4]",True
nCTV5A,nCTV5A_cls.jpg,nCTV5A_gwe.jpg,nCTV5A_lek.jpg,nCTV5A_nok.jpg, One of the men starts to chase after a bull on his horse.,"[3, 1, 2, 4]",False
Dnb22z,Dnb22z_ais.jpg,Dnb22z_czr.jpg,Dnb22z_ghp.jpg,Dnb22z_spw.jpg,The lady cracks her knuckles and then bends  down and tries to lift the weights.,"[3, 2, 4, 1]",False
MLM71Z,MLM71Z_dwf.jpg,MLM71Z_lfq.jpg,MLM71Z_oxw.jpg,MLM71Z_qrf.jpg, He boots them up and off his knee before shooting wide.,"[4, 2, 3, 1]",False
LF5a9y,LF5a9y_ncb.jpg,LF5a9y_oca.jpg,LF5a9y_tzg.jpg,LF5a9y_wfe.jpg,A person removes a wheel nut followed by a diagram showing correct orientation; then a bike frame is secured before transitioning to contact information on screen.,"[1, 4, 2, 3]",False
vGaX1o,vGaX1o_joa.jpg,vGaX1o_lph.jpg,vGaX1o_lsw.jpg,vGaX1o_rqa.jpg,"A grey car is parked on a driveway, then a person washes the rims of the car.","[4, 1, 3, 2]",False
7F902H,7F902H_dzi.jpg,7F902H_hvv.jpg,7F902H_san.jpg,7F902H_wjs.jpg,"The man begins to speak, then demonstrates gripping the wooden holds, followed by showing his hands on the grips, and finally reaches up to grab the higher holds.","[3, 1, 2, 4]",False
ZU3Nw1,ZU3Nw1_bmi.jpg,ZU3Nw1_ols.jpg,ZU3Nw1_zgu.jpg,ZU3Nw1_zhh.jpg,"The stylist begins by rolling hair into purple curlers, then applies hairspray, follows with a blow dryer, and finally teases the hair for volume.","[4, 1, 2, 3]",False
dHrG3r,dHrG3r_iyf.jpg,dHrG3r_suh.jpg,dHrG3r_xaw.jpg,dHrG3r_zsd.jpg, The man adjusts the machine and hooks up a hose and uses air to blow dry the sink and mops the floor.,"[2, 1, 4, 3]",False
mMr844,mMr844_dpl.jpg,mMr844_myz.jpg,mMr844_sog.jpg,mMr844_xeo.jpg,"The person shifts right while brushing their hair, changing from green to blue, then a glowing hula hoop spins before transitioning to a static display of branding logos.","[1, 3, 2, 4]",False
MLvnLh,MLvnLh_bkj.jpg,MLvnLh_kmw.jpg,MLvnLh_pui.jpg,MLvnLh_rdb.jpg,"A man advances on the slackline away from the dock as the camera zooms in, then a person skiing on water lifts a child onto their shoulders and ascends.","[2, 4, 3, 1]",False
2oHeym,2oHeym_esw.jpg,2oHeym_ffc.jpg,2oHeym_guz.jpg,2oHeym_ylu.jpg,"The girl's head tilts right as the woman approaches her ear with gloved hands, then a child raises lip gloss towards the camera, partially obscuring her face.","[2, 4, 3, 1]",False
V97BGJ,V97BGJ_qig.jpg,V97BGJ_rog.jpg,V97BGJ_vhb.jpg,V97BGJ_zii.jpg,"A climber ascends a rock face before the scene shifts to a group relaxing in a vehicle, then the camera tilts from an opening oven to a table where a plate is wiped clean.","[2, 3, 4, 1]",False
hr4gWu,hr4gWu_blm.jpg,hr4gWu_kmo.jpg,hr4gWu_lwy.jpg,hr4gWu_ntq.jpg,"The tire lowers onto the wheel as a bottle moves closer, then the scene shifts to a close-up of the tire on the ground, followed by a woman approaching to inspect it.","[1, 3, 2, 4]",False
5uG1N4,5uG1N4_aof.jpg,5uG1N4_lso.jpg,5uG1N4_vgv.jpg,5uG1N4_zpd.jpg,"The camera zooms in on the woman's face as a gloved hand applies makeup near her eye, then a brush exits the frame, and a feeding container moves up to the horse's mouth.","[1, 2, 3, 4]",True
86ctM2,86ctM2_jrm.jpg,86ctM2_kea.jpg,86ctM2_kry.jpg,86ctM2_otm.jpg,"A skater descends the hill and exits as another skater enters from the right; then, a person on stilts bounces away from the camera, moving further down the street.","[3, 2, 4, 1]",False
0gJ6ll,0gJ6ll_dri.jpg,0gJ6ll_jsl.jpg,0gJ6ll_nni.jpg,0gJ6ll_ppl.jpg,"The chef begins by chopping onions and mushrooms, then cuts a lid from the bread, followed by placing raw meat into a frying pan, and finally flips the meat as it cooks.","[4, 2, 3, 1]",False
HdmIUg,HdmIUg_jan.jpg,HdmIUg_ldh.jpg,HdmIUg_qtg.jpg,HdmIUg_saw.jpg,"The yellow bottle is raised towards the blonde woman as she leans forward and the dogs shift left; then, a rag wraps around fingers near boots, and the camera pans up to focus on the person's face.","[3, 2, 4, 1]",False
BMtNIN,BMtNIN_bmt.jpg,BMtNIN_byi.jpg,BMtNIN_tre.jpg,BMtNIN_vbh.jpg,"The marching band moves down the street, playing their drums; then they continue forward, maintaining their formation as they approach the camera.","[1, 3, 2, 4]",False
4bFupT,4bFupT_fis.jpg,4bFupT_hns.jpg,4bFupT_iac.jpg,4bFupT_ruc.jpg,"A man in a striped shirt walks towards a group, then raises his mallet to strike, followed by several people gathering around a ball on the grass.","[1, 2, 3, 4]",True
oT9CjW,oT9CjW_hrk.jpg,oT9CjW_nzo.jpg,oT9CjW_omt.jpg,oT9CjW_wvj.jpg, The athlete in blue then makes his attempt at the discus throw as he swings and spins to throw the disc.,"[4, 3, 1, 2]",False
zY9B3n,zY9B3n_gka.jpg,zY9B3n_uii.jpg,zY9B3n_uke.jpg,zY9B3n_vkg.jpg, The first then begins lifting a horse's hoof and cleaning off the bottom.,"[4, 3, 2, 1]",False
zF5p0b,zF5p0b_cnx.jpg,zF5p0b_kwv.jpg,zF5p0b_obn.jpg,zF5p0b_vok.jpg,"The windsurfer rotates the sail counter-clockwise as the camera tilts down, then the skier moves away, becoming more visible while gripping the rope.","[4, 1, 3, 2]",False
M25J8w,M25J8w_cim.jpg,M25J8w_ckd.jpg,M25J8w_owp.jpg,M25J8w_xej.jpg,"The clipper moves right to trim another cat claw as the scene shifts to a tool picking up a lash, followed by a camera pan to a person in front of a mirror.","[2, 4, 3, 1]",False
73iB19,73iB19_esx.jpg,73iB19_nmh.jpg,73iB19_odl.jpg,73iB19_rez.jpg, On the right side there's someone shoveling ice from the road and the car passes him.,"[3, 1, 2, 4]",False
0mmsuy,0mmsuy_jlc.jpg,0mmsuy_sje.jpg,0mmsuy_ute.jpg,0mmsuy_xdo.jpg,People are sliding down a large slide.,"[3, 1, 4, 2]",False
sKpSCT,sKpSCT_cdr.jpg,sKpSCT_diw.jpg,sKpSCT_lan.jpg,sKpSCT_zxd.jpg,"The video opens with a warning about the jack, then shows a person tightening a wheel, followed by a reminder to check tightness with a torque wrench, and concludes with a note about referring to the Owner's Manual.","[4, 2, 1, 3]",False
Cskkuv,Cskkuv_ctc.jpg,Cskkuv_jim.jpg,Cskkuv_lhe.jpg,Cskkuv_sxr.jpg, The woman pours the liquid into jars with ice.,"[1, 2, 3, 4]",True
YRplqN,YRplqN_jxs.jpg,YRplqN_mhn.jpg,YRplqN_qpn.jpg,YRplqN_sxs.jpg,"A man applies sunscreen to a woman's back, then she turns to face him as he continues to help, and they both share a light moment on the beach.","[4, 1, 3, 2]",False
N3gT51,N3gT51_ext.jpg,N3gT51_wai.jpg,N3gT51_yei.jpg,N3gT51_yff.jpg, A man falls on a table and breaks it.,"[2, 1, 4, 3]",False
Gscdi4,Gscdi4_ebt.jpg,Gscdi4_hea.jpg,Gscdi4_iyq.jpg,Gscdi4_qss.jpg,"The girl lowers her cup as the man leans in with a smile, transitioning to a yellow screen with ""Thanks For Watching,"" which then shifts to a black screen where the text fades away.","[4, 1, 3, 2]",False
nzxuhl,nzxuhl_iee.jpg,nzxuhl_rpc.jpg,nzxuhl_tix.jpg,nzxuhl_wun.jpg,"The person rolls wallpaper onto the wall, then transitions to smoothing another wall before laying out the wallpaper on the floor.","[2, 1, 4, 3]",False
A3zcqS,A3zcqS_arb.jpg,A3zcqS_arw.jpg,A3zcqS_glz.jpg,A3zcqS_mes.jpg,"The performer lowers to the floor as the camera pans right, then raises her arms, spins, and jumps upward to the right while holding a baton.","[1, 2, 3, 4]",True
L6MTaN,L6MTaN_vga.jpg,L6MTaN_wgl.jpg,L6MTaN_wnu.jpg,L6MTaN_xzu.jpg,"A person flips leftward, landing on a trampoline and leaping back up; then, a diver performs a flip off a platform as the scene shifts to a nighttime view of the illuminated pool area.","[3, 2, 1, 4]",False
HmcRmj,HmcRmj_gfv.jpg,HmcRmj_lsw.jpg,HmcRmj_lte.jpg,HmcRmj_nhq.jpg, the man grabs the darts from the board and talks to the camera.,"[1, 4, 3, 2]",False
EyfmBQ,EyfmBQ_asf.jpg,EyfmBQ_pyw.jpg,EyfmBQ_wej.jpg,EyfmBQ_wnf.jpg,"A child climbs a yellow slide and slides down a red slide with another child, then crawls away from the camera, reaches the netting, enters a colorful area, and stands at the base of a slide, looking upward.","[1, 2, 3, 4]",True
OyLQQL,OyLQQL_kvi.jpg,OyLQQL_ptz.jpg,OyLQQL_ulg.jpg,OyLQQL_zed.jpg,"The chef transfers sautéed pasta from the pan to a plate, followed by moving cooked pasta from a pot to a plate with seafood, as the camera zooms in slightly.","[3, 2, 4, 1]",False
4wbGAT,4wbGAT_bcr.jpg,4wbGAT_evh.jpg,4wbGAT_ikk.jpg,4wbGAT_mxf.jpg,"A hand emerges from the ice hole as others gather around, and the camera tilts up, then a scraper moves down the windshield, clearing snow, followed by an upward tilt showing the cleared area.","[3, 1, 4, 2]",False
p2WnbH,p2WnbH_bdy.jpg,p2WnbH_img.jpg,p2WnbH_ljl.jpg,p2WnbH_tqg.jpg,"She smiles at the camera, then begins to play the keyboard, focusing intently, and finally returns to looking at the camera with a serious expression.","[3, 2, 4, 1]",False
lrtgDX,lrtgDX_cro.jpg,lrtgDX_fhy.jpg,lrtgDX_jwd.jpg,lrtgDX_ukl.jpg, She combs her hair and sprays product into it and brushes her hair afterwards.,"[3, 2, 4, 1]",False
KJRje5,KJRje5_ahu.jpg,KJRje5_apg.jpg,KJRje5_gwa.jpg,KJRje5_hbe.jpg,"The gymnast transitions from a stationary pose to walking forward on the beam, then shifts from standing upright to leaning forward with focus.","[4, 1, 3, 2]",False
f50ftR,f50ftR_fgp.jpg,f50ftR_pyr.jpg,f50ftR_vri.jpg,f50ftR_ypl.jpg,"The mascot moves into the scene, then the cheerleaders perform stunts, raising their teammates high, and finally, they hold their positions in a pyramid formation.","[3, 4, 2, 1]",False
Hlhpcj,Hlhpcj_cik.jpg,Hlhpcj_cnj.jpg,Hlhpcj_wxr.jpg,Hlhpcj_xfp.jpg, Several people push rafts into the water.,"[3, 2, 4, 1]",False
PsBAQV,PsBAQV_eob.jpg,PsBAQV_flg.jpg,PsBAQV_rha.jpg,PsBAQV_ubb.jpg, Next he knocks all of the pins down and gets a strike.,"[2, 3, 4, 1]",False
s8ie2O,s8ie2O_cwh.jpg,s8ie2O_jhh.jpg,s8ie2O_kww.jpg,s8ie2O_zct.jpg, The surfer lands back on the waters and resumes his surf.,"[4, 3, 2, 1]",False
ndMgIN,ndMgIN_asn.jpg,ndMgIN_brv.jpg,ndMgIN_qjk.jpg,ndMgIN_suu.jpg, The cat walks onto a man on the couch.,"[1, 2, 3, 4]",True
b9o6C9,b9o6C9_hsc.jpg,b9o6C9_isn.jpg,b9o6C9_orn.jpg,b9o6C9_wrg.jpg, The man puts the spare tire on.,"[2, 1, 4, 3]",False
HbxVgx,HbxVgx_djs.jpg,HbxVgx_eyp.jpg,HbxVgx_mts.jpg,HbxVgx_yij.jpg,"The cheerleader is lifted above her teammates as the group in pink enters from the left, moves right, and exits the frame, followed by the group in green and blue approaching from the left.","[1, 2, 3, 4]",True
jTj97w,jTj97w_acf.jpg,jTj97w_sap.jpg,jTj97w_sqt.jpg,jTj97w_tii.jpg,"The kite ascends into the sky as the camera tilts upward, leaving buildings behind, then continues higher and slightly to the right, with the camera following its upward movement.","[1, 3, 2, 4]",False
